Vivado Simulator 2018.3
Time resolution is 1 ps
Block Memory Generator module astar_gnps_tb.u_astar_gnps.map_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst is using a behavioral model for simulation which will not precisely model memory collision behavior.
Block Memory Generator module astar_gnps_tb.u_astar_gnps.closelist_childy_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst is using a behavioral model for simulation which will not precisely model memory collision behavior.
Block Memory Generator module astar_gnps_tb.u_astar_gnps.closelist_childx_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst is using a behavioral model for simulation which will not precisely model memory collision behavior.
Block Memory Generator module astar_gnps_tb.u_astar_gnps.openlist_parenty_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst is using a behavioral model for simulation which will not precisely model memory collision behavior.
Block Memory Generator module astar_gnps_tb.u_astar_gnps.openlist_parentx_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst is using a behavioral model for simulation which will not precisely model memory collision behavior.
Block Memory Generator module astar_gnps_tb.u_astar_gnps.openlist_childy_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst is using a behavioral model for simulation which will not precisely model memory collision behavior.
Block Memory Generator module astar_gnps_tb.u_astar_gnps.openlist_childx_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst is using a behavioral model for simulation which will not precisely model memory collision behavior.
Block Memory Generator module astar_gnps_tb.u_astar_gnps.openlist_g1_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst is using a behavioral model for simulation which will not precisely model memory collision behavior.
Block Memory Generator module astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst is using a behavioral model for simulation which will not precisely model memory collision behavior.
Block Memory Generator module astar_gnps_tb.u_astar_gnps.openlist_h_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst is using a behavioral model for simulation which will not precisely model memory collision behavior.
Block Memory Generator module astar_gnps_tb.u_astar_gnps.openlist_f_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst is using a behavioral model for simulation which will not precisely model memory collision behavior.
blk_mem_gen_v8_4_2 collision detected at time: 41340000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g1_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 0, B read address: 0
blk_mem_gen_v8_4_2 collision detected at time: 158720000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 158740000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 158760000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 158780000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 158800000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 158820000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 158840000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 158860000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 158880000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 158900000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 158920000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 158940000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 158960000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 158980000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159000000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159020000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159040000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159060000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159080000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159100000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159120000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159140000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159160000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159180000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159200000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159220000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159240000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159260000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159280000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159300000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159320000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159340000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159360000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159380000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159400000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159420000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159440000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159460000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159480000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159500000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159520000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159540000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159560000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159580000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159600000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159620000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159640000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159660000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159680000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159700000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159720000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159740000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159760000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159780000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159800000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159820000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159840000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159860000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159880000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159900000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159920000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159940000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159960000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g1_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159960000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
blk_mem_gen_v8_4_2 collision detected at time: 159980000, Instance: astar_gnps_tb.u_astar_gnps.openlist_g2_i.inst.native_mem_module.blk_mem_gen_v8_4_2_inst, A write address: 82, B read address: 82
